Item_ID,Weight,Visibility,Category,Max_Price,Store_ID,Store_Establishment_Year,Item_Store_Sales,Outlet,FatContent_0,FatContent_1,FatContent_2,Store_Location_Type_0,Store_Location_Type_1,Store_Location_Type_2,Store_Size_0,Store_Size_1,Store_Size_2,Category_Type_0,Category_Type_1,Category_Type_2,Store_Type_0,Store_Type_1,Store_Type_2,Store_Type_3,Store_Age_0,Store_Age_1,Store_Age_2,Store_Age_3,Store_Age_4,Store_Age_5,Store_Age_6,Store_Age_7,Store_Age_8
FDU37,12.857645184136183,0.10400212,3,79.796,OUT027,1985,4074.696,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDV47,17.1,0.054162439000000014,1,85.3566,OUT013,1987,1775.6886,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF04,12.857645184136183,0.023876708,5,258.6304,OUT019,1985,516.6608,4,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDX16,17.85,0.065797601,5,147.805,OUT035,2004,1947.465,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCL05,19.6,0.047857804,8,45.077,OUT013,1987,605.878,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
NCL30,12.857645184136183,0.048703432000000005,9,125.9336,OUT027,1985,7158.6816,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
NCR06,12.5,0.006765149,9,41.7112,OUT046,1997,383.5008,8,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX03,15.85,0.06121988,10,45.6744,OUT045,2002,633.8416,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDR32,6.78,0.0,6,227.4694,OUT046,1997,3197.1716,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX04,19.6,0.041563696,5,47.6376,OUT035,2004,335.5632,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRH01,17.5,0.098457814,14,171.7738,OUT017,2007,2432.8332,2,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDO57,20.75,0.108930629,13,160.9578,OUT045,2002,1444.1202,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDD11,12.857645184136183,0.03046847,15,254.704,OUT027,1985,3036.048,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
DRM47,9.3,0.073288275,7,189.1846,OUT010,1998,382.1692,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCC54,17.75,0.097692448,8,242.4196,OUT035,2004,5543.4508,6,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
FDC45,17.0,0.135944247,6,171.5106,OUT049,1999,1539.9954,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW46,12.857645184136183,0.123089128,13,63.6484,OUT019,1985,65.2484,4,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDP40,4.555,0.034328578,5,110.1544,OUT013,1987,1230.3984,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDM08,10.1,0.089688978,6,225.5088,OUT010,1998,1342.2528,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDV52,20.7,0.121709653,5,119.7466,OUT049,1999,2003.3922,9,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
DRB24,8.785,0.020618957,14,153.0656,OUT045,2002,4170.5712,7,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCC54,17.75,0.163548055,8,239.3196,OUT010,1998,723.0588,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
FDV38,12.857645184136183,0.17819286399999998,4,54.9956,OUT019,1985,109.1912,4,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDB36,5.465,0.048625599000000005,0,129.2626,OUT045,2002,1311.626,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRH51,12.857645184136183,0.170213676,4,89.5856,OUT019,1985,175.7712,4,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDV45,12.857645184136183,0.044829295,13,187.4556,OUT027,1985,7510.224,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NCL29,12.857645184136183,0.113387677,8,156.9604,OUT027,1985,1584.604,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDU14,17.75,0.058168807,4,249.575,OUT010,1998,499.35,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDH17,16.2,0.016650191,5,97.4726,OUT035,2004,1174.4712,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDQ15,20.35,0.151044881,10,79.2276,OUT035,2004,649.8208,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ44,8.185,0.038948125,6,115.4808,OUT017,2007,820.2656,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM32,20.5,0.020688969,6,88.18299999999998,OUT018,2009,719.064,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCP29,8.42,0.112249781,8,64.3168,OUT035,2004,703.0848,6,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
FDG53,10.0,0.046116319,5,141.81799999999996,OUT017,2007,838.908,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT25,7.5,0.050957715,3,122.4072,OUT018,2009,2572.6512,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDM39,12.857645184136183,0.053211728,4,177.6002,OUT027,1985,8417.7094,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDW35,10.6,0.011111713999999998,1,43.8454,OUT045,2002,671.1264,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDD10,20.6,0.077029195,13,177.2344,OUT010,1998,892.172,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDH08,12.857645184136183,0.017344678999999998,6,230.801,OUT027,1985,5283.123000000001,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
DRG37,16.2,0.019457372,14,153.9972,OUT018,2009,1246.3776,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDU01,20.25,0.012063121,3,183.5924,OUT017,2007,2406.2012,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCZ17,12.15,0.079755214,8,36.6506,OUT018,2009,493.3578,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDU34,12.857645184136183,0.074830794,13,125.9046,OUT027,1985,4482.1656,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDB16,8.21,0.044917289000000006,4,88.5198,OUT035,2004,1133.8574,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDG10,6.63,0.018310142,13,57.7588,OUT010,1998,57.2588,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDH46,6.935,0.041247932,13,101.8332,OUT013,1987,2255.7304,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC16,12.857645184136183,0.0204702,4,88.25399999999998,OUT027,1985,2510.0660000000007,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDH50,15.0,0.161404914,3,185.8266,OUT035,2004,1844.266,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCZ18,7.825,0.186067862,9,255.4698,OUT046,1997,5073.396,8,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDJ32,10.695,0.057792343,6,61.4536,OUT046,1997,428.7752,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRI23,18.85,0.0,7,162.0578,OUT035,2004,3209.156,6,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRD01,12.1,0.061270647,14,53.2614,OUT049,1999,386.8298,9,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY02,8.945,0.087823675,4,261.091,OUT045,2002,3418.883,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDG38,8.975,0.05281112,3,86.6224,OUT049,1999,1704.448,9,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
NCG30,20.2,0.112495847,9,124.4046,OUT049,1999,1120.5414,9,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO31,6.76,0.029100745,6,80.696,OUT018,2009,559.2719999999998,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCU42,9.0,0.019546214,9,168.1474,OUT045,2002,4211.185,7,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
NCG30,20.2,0.112549008,9,123.1046,OUT045,2002,1120.5414,7,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
NCA30,19.0,0.0,9,189.1872,OUT046,1997,567.2616,8,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDF29,15.1,0.019917598,5,129.431,OUT013,1987,3505.437,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDI14,14.1,0.089817198,3,142.7496,OUT049,1999,3528.74,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY57,20.2,0.121442754,13,94.9752,OUT049,1999,1342.2528,9,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT27,12.857645184136183,0.069250192,10,232.9616,OUT027,1985,3515.4240000000004,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDM46,12.857645184136183,0.159193194,13,92.712,OUT027,1985,3635.268,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NCD30,12.857645184136183,0.0,9,98.1726,OUT027,1985,978.726,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDJ15,12.857645184136183,0.023209537,4,183.3608,OUT027,1985,6064.1064,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NCW05,20.25,0.148372897,8,108.8938,OUT045,2002,3644.5892,7,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
FDT13,14.85,0.0,3,187.7214,OUT010,1998,188.4214,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCP06,20.7,0.065689432,9,149.7366,OUT010,1998,151.1366,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
FDP03,5.15,0.06130114900000001,10,122.1388,OUT045,2002,2352.9372,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCM30,12.857645184136183,0.117825569,9,43.2796,OUT019,1985,41.2796,4,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
FDK20,12.6,0.04152307,6,124.3072,OUT013,1987,5022.7952,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX01,10.1,0.024201905,3,114.915,OUT049,1999,2796.36,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV57,15.25,0.066269294,13,179.666,OUT017,2007,6471.576,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY34,10.5,0.01100413,13,167.1842,OUT045,2002,2984.1156,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDP37,12.857645184136183,0.250560049,2,126.9994,OUT019,1985,385.4982,4,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDP22,14.65,0.099113429,13,52.8666,OUT035,2004,461.3994,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDS25,6.885,0.140008554,3,108.7228,OUT046,1997,2542.0244,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCY18,7.285,0.031278532000000005,9,176.0054,OUT018,2009,2626.581,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDO08,11.1,0.05373063,6,165.1526,OUT013,1987,1480.0734,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCI43,12.857645184136183,0.025842951,9,48.6376,OUT027,1985,1677.816,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDH16,10.5,0.052555346,5,89.68299999999998,OUT046,1997,988.713,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCZ05,12.857645184136183,0.10178199,8,104.699,OUT019,1985,103.199,4,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
DRE49,20.75,0.021293097,14,151.9024,OUT045,2002,2732.4432,7,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDO09,12.857645184136183,0.124668026,13,261.091,OUT027,1985,5522.811,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDA08,11.85,0.050043472,6,164.6526,OUT013,1987,2137.8838,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCD55,14.0,0.024468806000000003,9,41.1454,OUT017,2007,503.3448,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
NCR50,20.2,0.01181025,9,154.634,OUT013,1987,4287.752,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
NCC06,19.0,0.027028323,9,127.0336,OUT049,1999,3962.8416,9,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDC34,16.0,0.172615327,13,154.5972,OUT013,1987,1869.5664,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ49,12.857645184136183,0.06871772,2,155.563,OUT019,1985,469.389,4,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDS60,20.85,0.032421521,0,181.666,OUT013,1987,1438.128,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDP10,19.0,0.127983545,13,107.6622,OUT013,1987,1270.3464,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDW46,13.0,0.070288365,13,64.3484,OUT035,2004,2218.4456,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDG53,10.0,0.07675510599999999,5,141.618,OUT010,1998,139.81799999999998,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDP57,17.5,0.052434201,13,103.999,OUT035,2004,1857.582,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCP43,12.857645184136183,0.053413906,11,181.766,OUT019,1985,179.766,4,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
FDW49,19.5,0.08301916299999999,3,180.2002,OUT017,2007,5193.9058,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDA28,16.1,0.080010553,5,124.2362,OUT010,1998,377.5086,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCS42,8.6,0.069403341,9,91.2146,OUT035,2004,2554.0088,6,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
FDP21,12.857645184136183,0.025616191,13,188.1872,OUT027,1985,6239.8776,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
DRJ39,20.25,0.036326064,4,220.1482,OUT046,1997,3066.6748,8,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDH12,9.6,0.085434195,0,105.028,OUT017,2007,2556.672,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDQ13,11.1,0.010658153,3,83.0908,OUT049,1999,1593.9252,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
NCQ06,13.0,0.041994899,9,254.7014,OUT018,2009,5100.028,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDL40,12.857645184136183,0.011556919,5,94.741,OUT027,1985,1641.197,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NCE54,20.7,0.0,9,74.3354,OUT018,2009,1880.885,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDL58,5.78,0.124110349,13,262.3568,OUT010,1998,790.9704,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDW38,5.325,0.139244918,4,53.0298,OUT018,2009,377.5086,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDD17,7.5,0.032599801,5,238.1906,OUT013,1987,3327.6684,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDK25,11.6,0.157075658,2,166.6474,OUT049,1999,4211.185,9,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDR22,12.857645184136183,0.018472714,13,109.9544,OUT027,1985,5257.1568,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDU35,6.44,0.0,1,99.87,OUT045,2002,1498.05,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDR35,12.5,0.020739698,1,198.9742,OUT045,2002,995.371,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCZ18,7.825,0.186825823,9,253.5698,OUT018,2009,3805.047,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDF22,6.865,0.09512291,13,212.3218,OUT010,1998,427.4436,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDD17,7.5,0.03269312,5,238.7906,OUT045,2002,4040.7402,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRD37,9.8,0.013841737,14,45.206,OUT046,1997,1211.756,8,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDC08,19.0,0.103449993,6,225.472,OUT046,1997,3169.208,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDU57,8.27,0.089554186,13,150.8708,OUT046,1997,2407.5328,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ58,17.85,0.052257982,13,121.8072,OUT049,1999,2450.144,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY01,11.8,0.170251293,3,116.4834,OUT035,2004,1958.1178,6,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDG09,20.6,0.048131556,6,187.1556,OUT018,2009,4693.89,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCE54,20.7,0.026899856,9,73.9354,OUT046,1997,677.1186,8,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDB34,15.25,0.026663778,13,87.0198,OUT045,2002,2442.1544,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDT24,12.35,0.0,0,76.2328,OUT046,1997,1544.656,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ08,12.5,0.109900843,6,83.0592,OUT013,1987,743.0328,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCI54,15.2,0.033651278,9,108.9912,OUT049,1999,1965.4416,9,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDU34,18.25,0.075311837,13,122.6046,OUT049,1999,2988.1104,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDP23,6.71,0.0,1,218.9166,OUT013,1987,2394.8826,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCV29,12.857645184136183,0.039996021,8,176.7686,OUT019,1985,888.8430000000002,4,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
FDG10,12.857645184136183,0.010886324,13,57.2588,OUT027,1985,801.6232,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDZ56,12.857645184136183,0.04506213,6,167.5474,OUT019,1985,1010.6844,4,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCL41,12.35,0.041729735,8,36.3216,OUT035,2004,276.9728,6,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
FDM39,6.42,0.053426165,4,178.7002,OUT013,1987,4477.505,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCZ54,14.65,0.083488992,9,161.3552,OUT049,1999,7148.0288,9,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT59,13.65,0.0,1,229.4668,OUT049,1999,4837.7028,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV20,20.2,0.060045008,6,128.3678,OUT018,2009,1398.8458,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCE43,12.5,0.10402738,9,172.2448,OUT017,2007,1874.8928,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDP15,12.857645184136183,0.08353607099999999,10,255.433,OUT027,1985,9227.988,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FDO16,5.48,0.015169739,5,82.225,OUT018,2009,2247.075,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCP41,12.857645184136183,0.028382853,8,109.4596,OUT019,1985,647.1576,4,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
DRD01,12.1,0.061299601,14,56.2614,OUT045,2002,552.614,7,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDM56,16.7,0.07058862099999999,6,107.9912,OUT017,2007,1419.4856,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDS22,16.85,0.023201357,13,45.9428,OUT045,2002,307.5996,7,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX20,7.365,0.042626422,6,227.072,OUT049,1999,4074.696,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDE34,9.195,0.108501676,13,183.6634,OUT017,2007,2362.9242,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV50,14.3,0.122571209,4,122.373,OUT046,1997,985.384,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCU17,5.32,0.093408695,8,101.2674,OUT017,2007,2241.0828,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
NCP53,12.857645184136183,0.032731074,8,235.6906,OUT027,1985,5704.5744,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDW09,13.65,0.043386131,13,80.2302,OUT010,1998,79.2302,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDW55,12.6,0.021969896000000003,6,248.6092,OUT046,1997,3237.1196,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCE31,12.857645184136183,0.183948465,9,33.6216,OUT027,1985,934.7832,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDO49,10.6,0.033052168,2,49.7008,OUT046,1997,961.4152,8,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDH34,12.857645184136183,0.054443762,13,184.6582,OUT019,1985,185.7582,4,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
